var_1,description_1,var_2,description_2,label
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,VisitTime,Time of visit since baseline,1
Alcohol,,ST113CV,Cortical Volume (aparc.stats) of RightRostralAnteriorCingulate,0
Right Temporal Pole Thickness,,rh_inferiortemporal_volume,,0
Left Parahippocampal Area,,ST44SA,,1
Right Sulcus Circular Insula Anterior Area From Qdec,,rh_S_circular_insula_ant_area,,1
BMI,,bmi,,1
Right Lat Fis-post Thickness From Qdec,,(Lat_Fis-post)ThickAvg,,1
White-matter-Right-medialorbitofrontal-from Qdec Wmparc,,wm-rh-medialorbitofrontal,White-matter-Right-medialorbitofrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Education,The number of education years that a subject has competed.,lh_G_pariet_inf-Angular_thickness,,0
Right Gyrus Oc-temp Med-Parahip Thickness From Qdec,,rh_G_oc-temp_med-Parahip_thickness,,1
Ethnicity,A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.,lh_G_temporal_inf_area,,0
Left Gyrus Postcentral Area From Qdec,,rh_S_parieto_occipital_volume,,0
Left Gyrus Oc-temp Med-Parahip Volume From Qdec,,rh_S_suborbital_area,,0
Right MeanThickness Thickness From Qdec,,rh_MeanThickness_thickness,,1
Left Lateraloccipital Area,,rh_G_insular_short_area,,0
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",APOE4,,1
Left Gyrus Temp Sup-Plan Tempo Volume From Qdec,,CDR_TOT,,0
Height,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,VSHEIGHT,,1
A-beta 1-40 in Plasma,,AB40BLDPGML,,1
Right Supramarginal Gray Matter Volume,,(S_oc-temp_med_and_Lingual)GrayVol,,0
Profession,,prof,,1
Weight,The vertical force exerted by a mass as a result of gravity.,lh_middletemporal_area,,0
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,Gender,,1
White-matter-Right-temporalpole-from Qdec Wmparc,,PTETHCAT,10. Ethnic Category,0
Left Pars Orbitalis Area,,ST55CV,,0
Right Molecular Layer HP Volume,,right_molecular_layer_HP,,1
Right Superiorfrontal Mean Cortical Thickness,,rh_(superiorfrontal)ThickAvg,,1
Right Isthmus Cingulate Mean Cortical Thickness,,PTRACE,,0
White-matter-Right-parsorbitalis-from Qdec Wmparc,,lh_G_parietal_sup_area,,0
Left Middle Temporal Gray Matter Volume,,lh_G_precuneus_volume,,0
Left Pars Triangularis Area,,ST47SA,,1
Left Sulcus Interm Prim-Jensen Volume From Qdec,,lh_entorhinal_area,,0
Logical Memory - Delayed Recall,"A subtest of the Wechsler Memory Scale, 4th Edition that assesses narrative memory under a free recall condition. A short story is presented orally. After a delay, the subject is asked to recall the story from memory.",drttotalrecalltscore,,1
Glucose_metabolism in left hippocampus (Pons_Normalized),,Hipp_Hypo_Sx_Gluc_(Pons_Normalized),Glucose_metabolism_in_left_hippocampus_(Pons_Normalized),1
Left Amygdala Volume,,ST12SV,,1
Left Medialorbitofrontal Meancurv From Qdec,,lh_medialorbitofrontal_meancurv,Left_medialorbitofrontal_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Orbital Meancurv From Qdec,,rh_G_orbital_meancurv,,1
Right Caudalmiddlefrontal Meancurv From Qdec,,rh_caudalmiddlefrontal_meancurv,,1
Left Lateral Occipital Gray Matter Volume,,APGEN2,,0
Left Sulcus Circular Insula Sup Meancurv From Qdec,,lh_S_circular_insula_inf_volume,,0
Left Precentral Area,,lh_precentral_area,Left_precentral_area_from_Qdec_lh.aparc.area_file,1
Right Rostral Middle Frontal Mean Cortical Thickness,,rh_caudalanteriorcingulate_area,,0
Left Middle Temporal Gray Matter Volume,,lh_(middletemporal)GrayVol,,1
Clinical Dementia Rating (CDR),"A standardized rating scale developed by John C. Morris in 1997 to evaluate the severity of an individual's cognitive impairment. This instrument contains 6 areas which include memory, orientation, judgment and problem solving, community affairs, home and hobbies, and personal care. Each item is rated on a scale from 0 to 3 with 0 being none and 3 being severe.",CDGLOBAL,Global CDR,1
Right Lat Fis-ant-Vertical Volume From Qdec,,right_hippocampal-fissure,,0
Stroke,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,hach12,,1
Left Sulcus Occipital Anterior Thickness From Qdec,,lh_S_occipital_ant_thickness,,1
Right Gyrus Cuneus Volume From Qdec,,rh_G_cuneus_volume,Right_gyrus_cuneus_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
RightCortexVol From Qdec Aseg,,rhCortexVol,RightCortexVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Gyrus Frontal Inf-Orbital Meancurv From Qdec,,lh_(rostralmiddlefrontal)GrayVol,,0
Left Pole Temporal Meancurv From Qdec,,lh_Pole_temporal_meancurv,,1
Left Gyrus Cingul-Post-dorsal Area From Qdec,,rh_fusiform_volume,,0
Left Sulcus Subparietal Volume From Qdec,,rh_S_circular_insula_ant_meancurv,,0
Right Sulcus Intrapariet And P Trans Volume From Qdec,,rh_S_intrapariet_and_P_trans_volume,,1
Right Sulcus Orbital-H Shaped Thickness From Qdec,,rh_S_orbital-H_Shaped_thickness,Right_sulcus_orbital-H_Shaped_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Left Sulcus Oc-temp Lat Area From Qdec,,(G_Ins_lg_and_S_cent_ins)GrayVol,,0
Left Pole Occipital Meancurv From Qdec,,lh_Pole_occipital_meancurv,,1
Left Lateral Occipital Gray Matter Volume,,ST35CV,,1
Left Sulcus Pericallosal Volume From Qdec,,lh_S_pericallosal_volume,,1
Verbal fluency tests (Phonemic) ,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,lh_G_pariet_inf-Angular_area,,0
Right Sulcus Temporal Transverse Volume From Qdec,,rh_S_temporal_transverse_volume,Right_sulcus_temporal_transverse_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Sulcus Temporal Sup Volume From Qdec,,rh_Pole_occipital_thickness,,0
Repeatable Battery for the Assessment of Neuropsychological Status (RBANS),-,lh_S_intrapariet_and_P_trans_thickness,,0
Right Inferiorparietal Mean Cortical Thickness,,lh_S_temporal_inf_area,Left_sulcus_temporal_inferior_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Isthmus Cingulate Mean Cortical Thickness,,LISTHCM,,1
Left-non-white Matter Hypointensities Volume,,Left-non-WM-hypointensities,Left-non-White-matter-hypointensities_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Clinical Dementia Rating Scale Sum of Boxes (CDRSB),,lh_G_temp_sup-Lateral_thickness,Left_gyrus_temp_sup-Lateral_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Medial Orbitofrontal Mean Cortical Thickness,,wm-rh-pericalcarine,,0
APOE,,APOE,,1
Left Gyrus Pariet Inf-Angular Thickness From Qdec,,lh_G_pariet_inf-Angular_thickness,,1
A-beta 1-42 in CSF,,Amyloid_beta_1_42,Beta-amyloid 1-42 concentration in CSF,1
Right Sulcus Calcarine Meancurv From Qdec,,rh_Lat_Fis-ant-Horizont_volume,,0
Left Superiorparietal Area,,lh_superiorparietal_area,Left_superiorparietal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Occipital Inferior Thickness From Qdec,,rh_G_and_S_occipital_inf_thickness,,1
White-matter-left-parsorbitalis-from Qdec Wmparc,,wm-lh-parsorbitalis,,1
Right Cerebellum White Matter Volume,,rh_supramarginal_area,,0
Right Entorhinal Gray Matter Volume,,ST83CV,,1
A-beta 1-42 in CSF,,CSF.Ab42_INNX_MELB,Ab1-42 CSF measurement using INNOTEST kit. Melbourne QXL.,1
Right Sulcus Frontal Middle Volume From Qdec,,rh_S_front_middle_volume,,1
Left Sulcus Oc Middle And Lunatus Meancurv From Qdec,,rh_S_precentral-sup-part_volume,Right_sulcus_precentral-sup-part_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Cerebellum Gray Matter Volume,,VisitTime,,0
Left Caudalmiddlefrontal Meancurv From Qdec,,lh_caudalmiddlefrontal_meancurv,,1
Left Sulcus Calcarine Volume,,ASSCORE,,0
Left Sulcus Pericallosal Meancurv From Qdec,,lh_S_pericallosal_meancurv,Left_sulcus_pericallosal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Posterior Cingulate Area,,lh_G_oc-temp_lat-fusifor_thickness,,0
Left Frontal Pole Area,,lh_frontalpole_area,,1
Left Gyrus Rectus Area From Qdec,,lh_G_rectus_area,,1
A-beta 1-42 in CSF,,RPARHIPM,,0
Left Transverse Temporal Mean Cortical Thickness,,Diastolic_blood_pressure,Diastolic Blood Pressure,0
tTau in CSF,,TAU,TAU,1
tTau in CSF,,Gender,Gender,0
Left Subiculum Volume,,left_subiculum,Left_subiculum-FreeSurfer(v6Beta),1
Heart Condition,,lh_G_temporal_middle_thickness,Left_gyrus_temporal_middle_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Left Inferiortemporal Mean Cortical Thickness,,ST45CV,,0
Right Frontalpole Meancurv From Qdec,,rh_frontalpole_meancurv,,1
White-matter-left-inferiorparietal-from Qdec Wmparc,,rh_S_circular_insula_sup_thickness,Right_sulcus_circular_insula_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Gyrus Temp Sup-Plan Polar Volume From Qdec,,Demographic.YearMonthOfBirth,,0
Left Gyrus Subcallosal Thickness From Qdec,,T1VOLWMH,,0
Right Gyrus Temp Sup-Plan Polar Thickness From Qdec,,MaskVol,MaskVol_from_Qdec_aseg.volume.stats_file,0
Left-non-white Matter Hypointensities Volume,,rh_S_oc_middle_and_Lunatus_volume,,0
White-matter-left-supramarginal-from Qdec Wmparc,,wm-lh-supramarginal,,1
Left Gyrus Occipital Middle Volume From Qdec,,lh_G_occipital_middle_volume,,1
Right Lat Fis-post Volume From Qdec,,rh_Lat_Fis-post_volume,,1
Right CA1 Volume,Right_CA1,right_CA1,,1
Right Gyrus And Sulcus Cingul-Mid-Ant Volume From Qdec,,rh_parstriangularis_volume,,0
Right Gyrus Precentral Meancurv From Qdec,,rh_G_precentral_meancurv,,1
White-matter-left-superiorparietal-from Qdec Wmparc,,wm-rh-inferiorparietal,White-matter-Right-inferiorparietal-from_Qdec_wmparc.volume.stats_file,0
Right Lat Fis-ant-Horizont Volume From Qdec,,lh_G_temporal_middle_volume,,0
Obesity,A disorder involving an excessive amount of body fat.,MHSCANCER,13. Problems with cancer?,0
Sibling AD,,lh_G_temporal_middle_area,,0
Right Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,(G_and_S_transv_frontopol)ThickAvg,,1
Left Lateraloccipital Meancurv From Qdec,,lh_lateraloccipital_meancurv,,1
Country of Residence,,Country_of_Residence,,1
Left Gyrus Parietal Sup Meancurv From Qdec,,(S_orbital_lateral)GrayVol,,0
Logical Memory - Delayed Recall,"A subtest of the Wechsler Memory Scale, 4th Edition that assesses narrative memory under a free recall condition. A short story is presented orally. After a delay, the subject is asked to recall the story from memory.",RightParahippocampal,Volume of right parahippocampal,0
Clock Drawing Test,A test of the ability of an individual to accurately place the numbers and hands of a clock in their usual and specified positions.,CLOCKSCOR,,1
Interleukin-8 (IL-8) in CSF,"Interleukin-8 (99 aa, ~11 kDa) is encoded by the human CXCL8 gene. This protein is involved in chemotaxis and neutrophil activation.",IL_8,,1
Right GC-ML-DG Volume,,right_GC-ML-DG,Right_GC-ML-DG,1
Right Sulcus Cingul-Marginalis Thickness From Qdec,,rh_S_cingul-Marginalis_thickness,,1
Bipolar,,(G_and_S_cingul-Mid-Post)GrayVol,,0
Right Parsorbitalis Area,,rh_parsorbitalis_area,,1
Month of Birth,,PTDOB,,1
Right Choroid Plexus Volume,,Right-choroid-plexus,,1
Right Inferiortemporal Volume From Qdec aparc,,lh_G_oc-temp_lat-fusifor_area,Left_gyrus_oc-temp_lat-fusifor_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Marital Status,,lh_G_front_inf-Opercular_thickness,,0
Functional Activities Questionnaire (FAQ),Functional Activities Questionnaire (FAQ) Total Score.,faqtotal,"""",1
Right Hippocampus Volume,,T1VOLGRYHIPPOR,,1
Left Gyrus Parietal Sup Volume From Qdec,,lh_G_parietal_sup_volume,,1
Right Gyrus Ins Lg And Sulcus Cent Ins Meancurv From Qdec,,Neuropsych.Dots time (RAW),,0
Left Gyrus Oc-temp Med-Lingual Thickness From Qdec,,lh_G_oc-temp_med-Lingual_thickness,,1
Left Sulcus Circular Insula Anterior Thickness From Qdec,,lh_parahippocampal_meancurv,Left_parahippocampal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Left Sulcus Orbital Med-olfact Meancurv From Qdec,,lh_Pole_temporal_meancurv,,0
Right Sulcus Circular Insula Inferior Thickness From Qdec,,rh_S_circular_insula_inf_thickness,,1
White-matter-Right-parstriangularis-from Qdec Wmparc,,wm-rh-parstriangularis,White-matter-Right-parstriangularis-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Mini-Mental State Examination (MMSE),,MMSE_TOT,Mini_Mental_State_Examination_Total_score_global_cognition_test,1
Left Inferior Parietal Area,,lh_inferiorparietal_area,Left_inferiorparietal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Right Rostral Middle Frontal Mean Cortical Thickness,,rh_rostralmiddlefrontal_thickness,,1
Left Pole Occipital Area From Qdec,,lh_S_calcarine_volume,,0
Right Banks Of The Superior Temoral Sulcus Meancurv From Qdec,,lh_S_oc_middle_and_Lunatus_area,,0
Left Superior Frontal Gray Matter Volume,,lh_superiorfrontal_volume,,1
Right Transverse Temporal Mean Cortical Thickness,,rh_transversetemporal_thickness,,1
Right Gyrus Parietal Sup Volume From Qdec,,rh_G_parietal_sup_volume,Right_gyrus_parietal_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Left Sulcus Circular Insula Inferior Meancurv From Qdec,,rh_S_orbital-H_Shaped_thickness,,0
Right Sulcus Oc Middle And Lunatus Area From Qdec,,lh_isthmuscingulate_volume,,0
Right Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,ST14SA,,0
Right Lateraloccipital Area,,rh_lateraloccipital_area,,1
A-beta 1-40 in Plasma,The determination of the amount of amyloid beta protein which is composed of peptides 1 to 40 in a sample.,lh_S_calcarine_meancurv,Left_sulcus_calcarine_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Orbital-H Shaped Area From Qdec,,lh_S_orbital_med-olfact_thickness,,0
Left Caudal Middle Frontal Mean Cortical Thickness,,ST52TA,,0
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_(entorhinal)GrayVol,,0
White-matter-Right-insula-from Qdec Wmparc,White-matter-Right-insula-from_Qdec_wmparc.volume.stats_file,wm-rh-insula,White-matter-Right-insula-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Right Caudalmiddlefrontal Meancurv From Qdec,,rh_Pole_occipital_area,,0
Right Sulcus Orbital Med-olfact Thickness From Qdec,,lh_S_suborbital_area,Left_sulcus_suborbital_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Gyrus Temporal Middle Meancurv From Qdec,,lh_G_temporal_middle_meancurv,,1
Neuropsychiatric Inventory (NPI),Neuropsychiatric Inventory (NPI) Total of (Frequency Sub-total) x (Severity Sub-total).,NPITOTAL,NPI Total Score,1
Left Lat Fis-post Volume From Qdec,,lh_Lat_Fis-post_volume,Left_Lat_Fis-post_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,PTGENDER,,1
Right Sulcus Intrapariet And P Trans Thickness From Qdec,,rh_S_intrapariet_and_P_trans_thickness,Right_sulcus_intrapariet_and_P_trans_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Cuneus Gray Matter Volume,,rh_cuneus_volume,,1
Right Cuneus Gray Matter Volume,,rh_(cuneus)GrayVol,,1
Right Gyrus And Sulcus Subcentral Meancurv From Qdec,,(G_front_middle)ThickAvg,,0
Clinical Dementia Rating (CDR),,CDR_total_score,,1
Left Sulcus Calcarine Meancurv From Qdec,,lh_S_calcarine_meancurv,Left_sulcus_calcarine_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Sulcus Central Volume From Qdec,,rh_G_and_S_paracentral_meancurv,,0
tTau in CSF,,(S_oc-temp_med_and_Lingual)MeanCurv,,0
Left Banks Of The Superior Temoral Sulcus Cortical Mean Volume,,ST117CV,,0
APOE,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",apoe_genotype,,1
Left Pole Occipital Meancurv From Qdec,,lh_Pole_occipital_meancurv,,1
Right Sulcus Interm Prim-Jensen Meancurv From Qdec,,rh_S_interm_prim-Jensen_meancurv,,1
Left Lat Fis-ant-Vertical Area From Qdec,,lh_Lat_Fis-ant-Vertical_area,Left_Lat_Fis-ant-Vertical_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
Left Sulcus Calcarine Meancurv From Qdec,,ST35TA,,0
Hearing,"The auditory faculty, the perception of sound by the ear.",right_Whole_hippocampus,Right_Whole_hippocampus-FreeSurfer(v6Beta),0
Right Paracentral Volume From Qdec aparc,,lh_MeanThickness_thickness,,0
Right Rostralanteriorcingulate Area,,lh_S_orbital_med-olfact_thickness,,0
Left Caudalmiddlefrontal Meancurv From Qdec,,lh_inferiorparietal_volume,,0
Left Parsorbitalis Meancurv From Qdec,,lhCorticalWhiteMatterVol,,0
Left Middletemporal Meancurv From Qdec,,lh_(middletemporal)MeanCurv,,1
Right HATA Volume,,rh_S_circular_insula_ant_meancurv,,0
Left Sulcus Circular Insula Inferior Volume From Qdec,,FHQDADAD,,0
Verbal fluency tests (Phonemic) ,,rh_Lat_Fis-ant-Vertical_area,,0
Mini-Mental State Examination (MMSE),,MMSE_TOT,Mini_Mental_State_Examination_raw_score,1
Left Insula Mean Cortical Thickness,,lh_G_and_S_subcentral_meancurv,,0
Height,,height,,1
Right Gyrus Cingul-Post-ventral Meancurv From Qdec,,(G_cingul-Post-ventral)MeanCurv,,1
Month of Birth,The month in which a person was born.,PTDOB,,1
Right Gyrus Temporal Inferior Area From Qdec,,rh_G_occipital_sup_thickness,,0
Left Gyrus Temp Sup-G T Transv Meancurv From Qdec,,Neuropsych.HADS (D),,0
Right Sulcus Orbital-H Shaped Area From Qdec,,RMEDORBM,,0
Left Gyrus Pariet Inf-Angular Volume From Qdec,,ST21SV,Subcortical Volume (aseg.stats) of LeftChoroidPlexus,0
Handedness,The preferred hand of use for controlled and efficient performance of motor tasks.,handedness,,1
Left Gyrus And Sulcus Transv Frontopol Area From Qdec,,lh_G_and_S_transv_frontopol_area,,1
Thyroid,,rh_WhiteSurfArea_area,,0
White-matter-Right-superiorparietal-from Qdec Wmparc,,lh_S_front_sup_thickness,Left_sulcus_frontal_sup_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Drug Abuse,The use of a drug for a reason other than which it was intended or in a manner or in quantities other than directed.,lh_Lat_Fis-ant-Vertical_area,,0
Left Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,rh_S_oc_sup_and_transversal_thickness,,0
Right Gyrus Cingul-Post-ventral Area From Qdec,,(G_cingul-Post-ventral)SurfArea,,1
White-matter-Right-temporalpole-from Qdec Wmparc,,wm-rh-temporalpole,White-matter-Right-temporalpole-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Sulcus Central Meancurv From Qdec,,lh_S_central_meancurv,,1
Left Sulcus Cingul-Marginalis Meancurv From Qdec,,(S_cingul-Marginalis)MeanCurv,,1
Left Sulcus Calcarine Volume,,lh_S_calcarine_volume,,1
Right Gyrus And Sulcus Cingul-Ant Meancurv From Qdec,,rh_G_and_S_cingul-Ant_meancurv,Right_gyrus_and_sulcus_cingul-Ant_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Cerebellum Gray Matter Volume,,RightCerebellarGrayMatter,,1
Left MeanThickness Thickness From Qdec,,lh_MeanThickness_thickness,Left_MeanThickness_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
White-matter-Right-parsorbitalis-from Qdec Wmparc,White-matter-Right-parsorbitalis-from_Qdec_wmparc.volume.stats_file,lh_G_parietal_sup_area,,0
Left Posterior Cingulate Mean Cortical Thickness,,lh_posteriorcingulate_thickness,,1
Left Gyrus And Sulcus Cingul-Ant Volume From Qdec,,lh_G_Ins_lg_and_S_cent_ins_area,Left_gyrus_Ins_lg_and_sulcus_cent_ins_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Middle Temporal Mean Cortical Thickness,,lh_middletemporal_thickness,Left_middletemporal_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Rostral Middle Frontal Gray Matter Volume,,rh_S_interm_prim-Jensen_area,Right_sulcus_interm_prim-Jensen_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Left Sulcus Temporal Inferior Thickness From Qdec,,rh_S_parieto_occipital_meancurv,,0
APOE Allele 2,,apoe,Apolipoprotein E (APOE) e4 allele: is the strongest risk factor for Late Onset Alzheimer Disease (LOAD). At least one copy of APOE-e4 ,1
Cortical White Matter Volume,,lh_S_temporal_sup_thickness,,0
Left Parsorbitalis Mean Cortical Thickness,,(S_oc-temp_lat)SurfArea,,0
APOE Allele 1,,APGEN1,,1
Left Sulcus Subparietal Meancurv From Qdec,,lh_S_subparietal_meancurv,,1
Left Pericalcarine Meancurv From Qdec,,lh_(pericalcarine)MeanCurv,,1
Left Gyrus Precuneus Thickness From Qdec,,lh_S_oc_middle_and_Lunatus_thickness,,0
APOE Allele 2,,rh_supramarginal_thickness,Right_supramarginal_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Right Sulcus Oc-temp Lat Area From Qdec,,rh_S_oc-temp_lat_area,,1
Participant ID,,heart_bl,,0
Left Banks Of The Superior Temoral Sulcus Cortical Mean Volume,,ST13CV,,1
A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,tsh_value,,0
Hypoacusis,,ears_nose_throat_results,,1
A-beta 1-42 in CSF,,CSF_ABETA42,Measure_of_the_ABETA_42_protein_in_the_Cerebrospinal_Fluid_(CSF),1
Clinical Dementia Rating (CDR),"A standardized rating scale developed by John C. Morris in 1997 to evaluate the severity of an individual's cognitive impairment. This instrument contains 6 areas which include memory, orientation, judgment and problem solving, community affairs, home and hobbies, and personal care. Each item is rated on a scale from 0 to 3 with 0 being none and 3 being severe.",CDR_TOT,Clinical_Dementia_Rating_scale_Total_score_global_cognition_test,1
Left Frontal Pole Thickness,,lh_Lat_Fis-ant-Vertical_area,,0
Right Precentral Gray Matter Volume,,ST110CV,,1
Left Lateral Occipital Gray Matter Volume,,rh_S_suborbital_thickness,Right_sulcus_suborbital_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Supramarginal Gray Matter Volume,,wm-rh-inferiorparietal,,0
Right Sulcus Orbital Lateral Area From Qdec,,rh_G_and_S_occipital_inf_volume,,0
Right Parsorbitalis Area,,rh_parsorbitalis_area,,1
Right Pericalcarine Meancurv From Qdec,,rh_S_oc-temp_med_and_Lingual_meancurv,,0
Geriatric Depression Scale (GDS),,(G_insular_short)ThickAvg,,0
Left Gyrus Pariet Inf-Angular Thickness From Qdec,,lh_G_pariet_inf-Angular_thickness,,1
APOE Allele 2,,APOE,,1
Left Gyrus And Sulcus Paracentral Volume From Qdec,,TOTAL13,,0
APOE Allele 1,,rh_isthmuscingulate_volume,Right_isthmuscingulate_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Left Gyrus Temp Sup-Plan Tempo Volume From Qdec,,lh_G_temp_sup-Plan_tempo_volume,,1
Logical Memory - Delayed Recall,"A subtest of the Wechsler Memory Scale, 4th Edition that assesses narrative memory under a free recall condition. A short story is presented orally. After a delay, the subject is asked to recall the story from memory.",drttotalrecalltscore,,1
Dot Counting (DCT),,Neuropsych.Dots time (RAW),Dots Time Raw,1
Left Sulcus Subparietal Volume From Qdec,,lh_S_subparietal_volume,,1
Left-non-white Matter Hypointensities Volume,,Left-non-WM-hypointensities,,1
A-beta 1-42 in CSF,,wm-lh-caudalanteriorcingulate,White-matter-left-caudalanteriorcingulate-from_Qdec_wmparc.volume.stats_file,0
Right Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,Right-non-WM-hypointensities,,0
Age,,rh_S_circular_insula_ant_area,,0
Right Presubiculum Volume,,right_presubiculum,,1
Left Sulcus Precentral-sup-part Volume From Qdec,,lh_superiortemporal_area,,0
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",(G_and_S_frontomargin)ThickAvg,,0
Left Gyrus Temporal Inferior Thickness From Qdec,,(S_intrapariet_and_P_trans)GrayVol,,0
Left Inferiorparietal Meancurv From Qdec,,rh_S_central_area,Right_sulcus_central_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left CA3 Volume,,lh_S_temporal_sup_meancurv,Left_sulcus_temporal_sup_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
APOE Allele 2,,APOE,Apolipoprotein_E_genotype,1
Left Gyrus Oc-temp Med-Lingual Volume From Qdec,,lh_G_oc-temp_med-Lingual_volume,,1
Trail Making Test (TMT) A,,lh_S_oc-temp_lat_thickness,,0
Left Rostral Anterior Cingulate Area,,lh_(rostralanteriorcingulate)SurfArea,,1
Left Temporal Pole Area,,ST60SA,,1
White-matter-Right-superiorfrontal-from Qdec Wmparc,,wm-rh-superiorfrontal,,1
Right Gyrus Parietal Sup Volume From Qdec,,rh_G_parietal_sup_volume,,1
Right Inferior Parietal Area,,lh_lateralorbitofrontal_thickness,,0
Left Lateraloccipital Mean Cortical Thickness,,total_scale_index_score,,0
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,VISITNUM,Visit number,1
Vomiting,,BCVOMIT,2. Vomiting,1
Functional Activities Questionnaire (FAQ),Functional Activities Questionnaire (FAQ) Total Score.,rh_G_and_S_cingul-Mid-Post_thickness,Right_gyrus_and_sulcus_cingul-Mid-Post_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Fimbria Volume,Right_fimbria,right_fimbria,,1
Right Sulcus Collat Transv Posterior Area From Qdec,,CDGLOBAL,,0
Diagnosis,,Diagnosis,,1
